h3_id,demand_pressure,dispatch_orders,mean_duration_min
88411c154dfffff,0.30000000000000004,2.0,16.0
88411cab4dfffff,38.45,6249.0,21.698031685069612
88411cab2dfffff,82.1,271.0,17.18450184501845
88411c333bfffff,7.7,90.0,16.944444444444443
88411ca525fffff,0.35,22.0,17.363636363636363
88411ca917fffff,142.45,8893.0,24.65332283818734
88411c372dfffff,50.2,709.0,22.22849083215797
88411c0335fffff,18.849999999999998,149.0,14.859060402684564
88411c1121fffff,8.15,20.0,14.65
88411c3517fffff,3.3499999999999996,4.0,21.5
88411c3301fffff,17.1,247.0,18.53846153846154
88411caee5fffff,0.0,5.0,29.0
88411ca8ddfffff,11.600000000000001,3780.0,21.677513227513227
88411c06edfffff,46.9,657.0,24.598173515981735
88411c1ae1fffff,8.9,212.0,11.037735849056604
88411c14d9fffff,96.6,2648.0,15.146525679758309
88411caab9fffff,62.10000000000001,1316.0,25.095744680851062
88411c32c7fffff,0.0,121.0,20.355371900826448
88411c30b1fffff,19.300000000000004,725.0,20.099310344827586
88411c16b5fffff,1.3499999999999999,304.0,19.707236842105264
88411c06b3fffff,6.050000000000001,54.0,23.333333333333332
88411c10adfffff,5.3500000000000005,23.0,19.47826086956522
88411c1aa7fffff,27.150000000000006,77.0,17.935064935064936
88411c049dfffff,2.8499999999999996,46.0,19.26086956521739
88411c328dfffff,25.65,169.0,20.366863905325445
88411ca869fffff,0.15000000000000002,604.0,23.264900662251655
88411caa45fffff,24.5,7621.0,19.895682981236057
88411c0463fffff,19.200000000000003,35.0,22.17142857142857
88411c3253fffff,47.95,498.0,15.765060240963855
88411c2251fffff,17.2,1009.0,15.295341922695739
88411c024dfffff,2.2499999999999996,465.0,18.75483870967742
88411c303dfffff,16.45,311.0,15.646302250803858
88411c142bfffff,7.449999999999999,825.0,15.973333333333333
88411c3219fffff,79.45,548.0,19.932481751824817
88411c11b5fffff,54.00000000000001,206.0,17.033980582524272
88411c0213fffff,184.79999999999998,1166.0,14.815608919382504
88411cad9dfffff,0.8,179.0,15.94413407821229
88411cadc3fffff,61.75000000000001,1954.0,17.041453428863868
88411c31b9fffff,104.55000000000001,1108.0,14.504512635379061
88411ca1b3fffff,202.45,6629.0,17.783225222507166
88411c15cdfffff,80.65,881.0,15.730987514188422
88411cad89fffff,6.400000000000001,443.0,20.604966139954854
88411c11a1fffff,3.05,51.0,15.882352941176471
88411c1593fffff,28.700000000000006,496.0,17.64516129032258
88411caf65fffff,50.24999999999999,1976.0,18.423582995951417
88411c1167fffff,0.0,42.0,22.452380952380953
88411c1559fffff,42.19999999999999,312.0,17.634615384615383
88411c3347fffff,90.10000000000002,1208.0,20.093543046357617
88411caf2bfffff,5.05,2628.0,26.698249619482496
88411c2345fffff,6.0,189.0,21.624338624338623
88411ca923fffff,166.75,1690.0,20.194082840236685
88411c3739fffff,90.54999999999998,1604.0,17.809850374064837
88411c0341fffff,9.9,78.0,16.76923076923077
88411c3523fffff,115.05,578.0,19.922145328719722
88411c330dfffff,72.69999999999999,877.0,19.095781071835805
88411c230bfffff,7.150000000000001,307.0,17.64169381107492
88411ca8e9fffff,6.650000000000001,486.0,13.88477366255144
88411c1aedfffff,0.7500000000000001,234.0,16.23076923076923
88411caac5fffff,46.74999999999999,2490.0,22.22409638554217
88411c04e3fffff,19.000000000000004,167.0,17.682634730538922
88411c30bdfffff,40.650000000000006,402.0,20.942786069651742
88411ca091fffff,0.4,2.0,23.5
88411c14abfffff,40.199999999999996,706.0,23.413597733711047
88411c04a9fffff,6.25,63.0,14.793650793650794
88411c3299fffff,45.95,369.0,15.29539295392954
88411c189dfffff,14.55,178.0,13.932584269662922
88411c3083fffff,17.95,297.0,18.033670033670035
88411c0403fffff,2.55,22.0,19.818181818181817
88411ca9e5fffff,84.65,4275.0,16.151812865497075
88411cac67fffff,205.3,3649.0,18.72814469717731
88411c1405fffff,0.0,228.0,17.43859649122807
88411caa51fffff,48.19999999999999,5484.0,18.936907366885485
88411cae43fffff,2.3000000000000003,665.0,23.004511278195487
88411c225dfffff,76.55000000000001,752.0,12.83909574468085
88411c3049fffff,74.8,722.0,17.026315789473685
